Reporter,Partner,Flow,Value,Unit,FlowYear,FlowSourceUrl,FlowSource,FlowSourceRate,Balance,ReporterIso,PartnerIso,BalanceSourceUrl,BalanceSource,GDP,flowRank
Azerbaijan,Indonesia,Export,"1,066",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/aze,World Integrated Trade Solution,,264,AZE,IDN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,53047,4
Azerbaijan,Greece,Export,774,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/aze,World Integrated Trade Solution,,264,AZE,GRC,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,53047,5
Azerbaijan,Russia,Import,"1,437",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/aze,World Integrated Trade Solution,,264,AZE,RUS,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,53047,1
Azerbaijan,Turkey,Import,"1,172",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/aze,World Integrated Trade Solution,,264,AZE,TUR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,53047,2
Azerbaijan,United States,Import,847,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/aze,World Integrated Trade Solution,,264,AZE,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,53047,3
Azerbaijan,Germany,Import,689,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/aze,World Integrated Trade Solution,,264,AZE,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,53047,4
Azerbaijan,Italy,Import,588,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/aze,World Integrated Trade Solution,,264,AZE,ITA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,53047,5
Bahamas,United States,Export,368,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bhs,World Integrated Trade Solution,,-1029,BHS,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,1,1
Bahamas,France,Export,19,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bhs,World Integrated Trade Solution,,-1029,BHS,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Bahamas,Finland,Export,14,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bhs,World Integrated Trade Solution,,-1029,BHS,FIN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Bahamas,United Kingdom,Export,6,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bhs,World Integrated Trade Solution,,-1029,BHS,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Bahamas,Canada,Export,5,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bhs,World Integrated Trade Solution,,-1029,BHS,CAN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Bahamas,United States,Import,"2,588",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bhs,World Integrated Trade Solution,,-1029,BHS,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Bahamas,Dominica,Import,47,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bhs,World Integrated Trade Solution,,-1029,BHS,DMA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Bahamas,Japan,Import,36,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bhs,World Integrated Trade Solution,,-1029,BHS,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Bahamas,France,Import,32,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bhs,World Integrated Trade Solution,,-1029,BHS,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Bahamas,Brazil,Import,28,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-1029,BHS,BRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Bahrain,Saudi Arabia,Export,"3,025",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs07/export/bhr/show/all/2014/,The Observatory of Economic Complexity,,-1499,BHR,SAU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,31126,1
Bahrain,United Arab Emirates,Export,"1,400",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs07/export/bhr/show/all/2014/,The Observatory of Economic Complexity,,-1499,BHR,ARE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,31126,2
Bahrain,United States,Export,"1,148",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs07/export/bhr/show/all/2014/,The Observatory of Economic Complexity,,-1499,BHR,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,31126,3
Bahrain,Mozambique,Export,686,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs07/export/bhr/show/all/2014/,The Observatory of Economic Complexity,,-1499,BHR,MOZ,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,31126,4
Bahrain,South Korea,Export,585,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs07/export/bhr/show/all/2014/,The Observatory of Economic Complexity,,-1499,BHR,KOR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,31126,5
Bahrain,Saudi Arabia,Import,"8,017",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs07/import/bhr/show/all/2014/,The Observatory of Economic Complexity,,-1499,BHR,SAU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,31126,1
Bahrain,China,Import,"1,703",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs07/import/bhr/show/all/2014/,The Observatory of Economic Complexity,,-1499,BHR,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,31126,2
Bahrain,United Arab Emirates,Import,"1,050",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs07/import/bhr/show/all/2014/,The Observatory of Economic Complexity,,-1499,BHR,ARE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,31126,3
Bahrain,Japan,Import,985,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs07/import/bhr/show/all/2014/,The Observatory of Economic Complexity,,-1499,BHR,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,31126,4
Bahrain,United States,Import,941,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs07/import/bhr/show/all/2014/,The Observatory of Economic Complexity,,-1499,BHR,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,31126,5
Bangladesh,United States,Export,"5,107",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bgd,World Integrated Trade Solution,,-131,BGD,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,195079,1
Bangladesh,Germany,Export,"3,782",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bgd,World Integrated Trade Solution,,-131,BGD,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,195079,2
Bangladesh,United Kingdom,Export,"2,306",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bgd,World Integrated Trade Solution,,-131,BGD,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,195079,3
Bangladesh,France,Export,"1,560",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bgd,World Integrated Trade Solution,,-131,BGD,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,195079,4
Bangladesh,Spain,Export,"1,073",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bgd,World Integrated Trade Solution,,-131,BGD,ESP,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,195079,5
Bangladesh,Thailand,Import,"9,389",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bgd,World Integrated Trade Solution,,-131,BGD,THA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,195079,1
Bangladesh,India,Import,"4,631",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bgd,World Integrated Trade Solution,,-131,BGD,IND,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,195079,2
Bangladesh,China,Import,"3,610",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bgd,World Integrated Trade Solution,,-131,BGD,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,195079,3
Bangladesh,Indonesia,Import,"2,462",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bgd,World Integrated Trade Solution,,-131,BGD,IDN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,195079,4
Bangladesh,Singapore,Import,"2,127",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bgd,World Integrated Trade Solution,,-131,BGD,SGP,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,195079,5
Barbados,United States,Export,182,USD (million),2016,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-238,BRB,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,4385,1
Barbados,Trinidad and Tobago,Export,55,USD (million),2016,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-238,BRB,TTO,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,4385,2
Barbados,Guyana,Export,23,USD (million),2016,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-238,BRB,GUY,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,4385,3
Barbados,China,Export,22,USD (million),2016,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-238,BRB,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,4385,4
Barbados,Jamaica,Export,22,USD (million),2016,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-238,BRB,JAM,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,4385,5
Barbados,United States,Import,628,USD (million),2016,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-238,BRB,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,4385,1
Barbados,Trinidad and Tobago,Import,203,USD (million),2016,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-238,BRB,TTO,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,4385,2
Barbados,China,Import,119,USD (million),2016,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-238,BRB,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,4385,3
Barbados,United Kingdom,Import,78,USD (million),2016,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-238,BRB,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,4385,4
Barbados,Japan,Import,43,USD (million),2016,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-238,BRB,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,4385,5
Belarus,Russia,Export,"10,301",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blr,World Integrated Trade Solution,,-2379,BLR,RUS,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,54609,1
Belarus,United Kingdom,Export,"2,929",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blr,World Integrated Trade Solution,,-2379,BLR,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,54609,2
Belarus,Ukraine,Export,"2,512",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blr,World Integrated Trade Solution,,-2379,BLR,UKR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,54609,3
Belarus,Netherlands,Export,"1,149",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blr,World Integrated Trade Solution,,-2379,BLR,NLD,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,54609,4
Belarus,Germany,Export,"1,074",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blr,World Integrated Trade Solution,,-2379,BLR,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,54609,5
Belarus,Russia,Import,"16,894",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blr,World Integrated Trade Solution,,-2379,BLR,RUS,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,54609,1
Belarus,China,Import,"2,321",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blr,World Integrated Trade Solution,,-2379,BLR,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,54609,2
Belarus,Germany,Import,"1,384",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blr,World Integrated Trade Solution,,-2379,BLR,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,54609,3
Belarus,Poland,Import,"1,084",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blr,World Integrated Trade Solution,,-2379,BLR,POL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,54609,4
Belarus,Ukraine,Import,949,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blr,World Integrated Trade Solution,,-2379,BLR,UKR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,54609,5
Belgium,Germany,Export,"66,997",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bel,World Integrated Trade Solution,,585,BEL,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,455086,1
Belgium,France,Export,"61,289",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bel,World Integrated Trade Solution,,585,BEL,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,455086,2
Belgium,Netherlands,Export,"45,479",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bel,World Integrated Trade Solution,,585,BEL,NLD,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,455086,3
Belgium,United Kingdom,Export,"35,154",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bel,World Integrated Trade Solution,,585,BEL,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,455086,4
Belgium,United States,Export,"23,789",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bel,World Integrated Trade Solution,,585,BEL,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,455086,5
Belgium,Netherlands,Import,"61,902",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bel,World Integrated Trade Solution,,585,BEL,NLD,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,455086,1
Belgium,Germany,Import,"47,140",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bel,World Integrated Trade Solution,,585,BEL,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,455086,2
Belgium,France,Import,"35,322",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bel,World Integrated Trade Solution,,585,BEL,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,455086,3
Belgium,United States,Import,"32,388",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bel,World Integrated Trade Solution,,585,BEL,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,455086,4
Belgium,United Kingdom,Import,"18,743",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/bel,World Integrated Trade Solution,,585,BEL,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,455086,5
Belize,United States,Export,132,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blz,World Integrated Trade Solution,,-220,BLZ,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,1753,1
Belize,United Kingdom,Export,82,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blz,World Integrated Trade Solution,,-220,BLZ,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,1753,2
Belize,Mexico,Export,15,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blz,World Integrated Trade Solution,,-220,BLZ,MEX,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,1753,3
Belize,Ireland,Export,14,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/blz,World Integrated Trade Solution,,-220,BLZ,IRL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,1753,4
